STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,DAPR,DAPR_ATTRIBUTES,MDPR,MDPR_ATTRIBUTES,MDSF,MDSF_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,SNWD,SNWD_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,TOBS,TOBS_ATTRIBUTES,WESD,WESD_ATTRIBUTES,WT01,WT01_ATTRIBUTES,WT03,WT03_ATTRIBUTES,WT04,WT04_ATTRIBUTES,WT05,WT05_ATTRIBUTES,WT06,WT06_ATTRIBUTES,WT11,WT11_ATTRIBUTES
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,12/29/15,,,,,,,1.37,",,7",4,",,7",4,",,7",,,,,,,4,",,7",,,,,1,",,7",,,1,",,7",,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,12/30/15,,,,,,,0,",,7",0,",,7",4,",,7",,,,,,,1.2,",,7",,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,1/7/16,,,,,,,0,",,7",0,",,7",4,",,7",,,,,,,,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,1/8/16,,,,,,,0,",,7",0,",,7",2,",,7",,,,,,,,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,1/9/16,,,,,,,0.04,",,7",0,",,7",2,",,7",,,,,,,,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,1/10/16,,,,,,,0,"T,,7",0.2,",,7",2,",,7",,,,,,,,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,1/11/16,,,,,,,0.06,",,7",1,",,7",3,",,7",,,,,,,0.2,",,7",,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,1/12/16,,,,,,,0.17,",,7",,,6,",,7",,,,,,,,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,1/13/16,,,,,,,0.07,",,7",2,",,7",8,",,7",,,,,,,,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,1/14/16,,,,,,,0.12,",,7",3,",,7",,,,,,,,,,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,1/15/16,,,,,,,0,",,7",,,,,,,,,,,,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,1/16/16,,,,,,,0,"T,,7",0,"T,,7",,,,,,,,,,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,1/17/16,,,,,,,0.2,",,7",1,",,7",1,",,7",,,,,,,0.2,",,7",,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,1/18/16,,,,,,,0.06,",,7",2,",,7",,,,,,,,,,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,1/19/16,,,,,,,0.06,",,7",0,"T,,7",4,",,7",,,,,,,,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,1/20/16,,,,,,,0,"T,,7",0,"T,,7",4,",,7",,,,,,,0.5,",,7",,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,1/21/16,,,,,,,,,1.5,",,7",,,,,,,,,,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,1/22/16,,,,,,,0,",,7",0,",,7",6,",,7",,,,,,,0,",,7",,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,1/24/16,,,,,,,0,",,7",0,",,7",3,",,7",,,,,,,0,",,7",,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,1/25/16,,,,,,,0,",,7",0,",,7",4,",,7",,,,,,,,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,1/27/16,,,,,,,0.1,",,7",,,2,",,7",,,,,,,0.6,",,7",,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,1/28/16,,,,,,,0,"T,,7",0,"T,,7",2,",,7",,,,,,,0.5,",,7",,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,1/29/16,,,,,,,0,"T,,7",0,"T,,7",2,",,7",,,,,,,0.5,",,7",,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,1/31/16,,,,,,,0.02,",,7",0,",,7",0,",,7",,,,,,,0,",,7",,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,2/1/16,,,,,,,0.2,",,7",,,,,,,,,,,,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,2/2/16,,,,,,,0,",,7",0,",,7",0,",,7",,,,,,,0,",,7",1,",,7",,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,2/6/16,,,,,,,0,"T,,7",0,"T,,7",,,,,,,,,,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,2/7/16,,,,,,,0,",,7",,,,,,,,,,,,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,2/11/16,,,,,,,0.55,",,7",6.7,",,7",,,,,,,,,,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,2/12/16,,,,,,,0,",,7",0,",,7",,,,,,,,,,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,2/13/16,,,,,,,0.2,",,7",2.5,",,7",,,,,,,,,,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,2/14/16,,,,,,,0.02,",,7",3,",,7",,,,,,,,,,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,2/15/16,,,,,,,0,",,7",0,",,7",6,",,7",,,,,,,1,",,7",,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,2/17/16,,,,,,,0.05,",,7",0.5,",,7",,,,,,,,,,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,2/18/16,,,,,,,0,",,7",,,,,,,,,,,,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,2/19/16,,,,,,,0,",,7",,,,,,,,,,,,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,2/20/16,,,,,,,0,",,7",,,,,,,,,,,,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,2/21/16,,,,,,,0,",,7",,,,,,,,,,,,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,2/22/16,,,,,,,0,",,7",,,0,",,7",,,,,,,0,",,7",,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,2/23/16,,,,,,,0,",,7",,,,,,,,,,,,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,2/24/16,,,,,,,0,",,7",,,,,,,,,,,,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,2/25/16,,,,,,,0.45,",,7",6,",,7",6,",,7",,,,,,,0,",,7",,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,2/26/16,,,,,,,0,",,7",0,",,7",5,",,7",,,,,,,0,",I,7",,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,2/27/16,,,,,,,0,",,7",0,",,7",4,",,7",,,,,,,0,",,7",,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,2/28/16,,,,,,,0,",,7",0,",,7",1,",,7",,,,,,,0,",,7",,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,2/29/16,,,,,,,0,",,7",0,",,7",0,",,7",,,,,,,0,",,7",,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,3/1/16,,,,,,,0.22,",,7",3,",,7",3,",,7",,,,,,,,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,3/2/16,,,,,,,0.32,",,7",3.5,",,7",6,",,7",,,,,,,0,",,7",,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,3/3/16,,,,,,,0.1,",,7",1,",,7",4,",,7",,,,,,,,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,3/5/16,,,,,,,0.15,",,7",2,",,7",5,",,7",,,,,,,,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,3/6/16,,,,,,,0,",,7",0,",,7",4,",,7",,,,,,,,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,3/7/16,,,,,,,0,",,7",0,",,7",2,",,7",,,,,,,,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,3/19/16,,,,,,,0,",,7",0,",,7",0,",,7",,,,,,,0,",,7",,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,3/20/16,,,,,,,0,",,7",0,",,7",0,",,7",,,,,,,0,",,7",,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,3/21/16,,,,,,,0,",,7",0,",,7",0,",,7",,,,,,,0,",,7",,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,3/23/16,,,,,,,0,",,7",,,,,,,,,,,,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,3/24/16,,,,,,,0.24,",,7",,,,,,,,,,,,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,3/25/16,,,,,,,0.6,",,7",,,,,,,,,,,,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,3/26/16,,,,,,,0,",,7",,,,,,,,,,,,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,3/28/16,,,,,,,0.19,",,7",,,,,,,,,,,,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,3/29/16,,,,,,,0,",,7",,,,,,,,,,,,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,3/30/16,,,,,,,0,",,7",,,,,,,,,,,,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,3/31/16,,,,,,,0.55,",,7",0,",,7",0,",,7",,,,,,,0,",,7",,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,4/1/16,,,,,,,0.01,",,7",0,",,7",0,",,7",,,,,,,0,",,7",,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,4/2/16,,,,,,,0,",,7",0,",,7",0,",,7",,,,,,,0,",,7",,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,4/3/16,,,,,,,0.17,",,7",2.5,",,7",2,",,7",,,,,,,0,",,7",,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,4/4/16,,,,,,,0,",,7",0,",,7",0,",,7",,,,,,,0,",,7",,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,4/5/16,,,,,,,0.01,",,7",0,",,7",0,",,7",,,,,,,0,",,7",,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,4/6/16,,,,,,,0.25,",,7",0,",,7",0,",,7",,,,,,,0,",,7",,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,4/7/16,,,,,,,0.65,",,7",0,",,7",0,",,7",,,,,,,0,",,7",,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,4/8/16,,,,,,,0.04,",,7",0,",,7",0,",,7",,,,,,,0,",,7",,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,4/10/16,2,",,7",0.1,",,7",,,,,0.5,",,7",0,",,7",,,,,,,0,",,7",,,,,,,,,1,",,7",,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,4/11/16,,,,,,,0.91,",,7",0,",,7",0,",,7",,,,,,,,,1,",,7",,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,4/12/16,,,,,,,0,",,7",0,",,7",0,",,7",,,,,,,0,",,7",,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,4/21/16,,,,,,,0.16,",,7",,,,,,,,,,,,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,4/22/16,,,,,,,0,",,7",,,,,,,,,,,,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,4/23/16,,,,,,,0,",,7",,,,,,,,,,,,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,4/24/16,,,,,,,0,",,7",,,,,,,,,,,,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,4/25/16,,,,,,,0,",,7",,,,,,,,,,,,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,4/27/16,,,,,,,0,",,7",,,,,,,,,,,,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,4/29/16,2,",,7",0.44,",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,4/30/16,,,,,,,0.05,",,7",,,,,,,,,,,,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,5/1/16,,,,,,,0.38,",,7",,,,,,,,,,,,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,5/2/16,,,,,,,0.33,",,7",,,,,,,,,,,,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,5/3/16,,,,,,,0,",,7",,,,,,,,,,,,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,5/4/16,,,,,,,0.14,",,7",,,,,,,,,,,,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,5/5/16,,,,,,,0.68,",,7",0,",,7",0,",,7",,,,,,,0,",,7",,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,5/6/16,,,,,,,0,",,7",0,",,7",0,",,7",,,,,,,0,",,7",,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,5/7/16,,,,,,,0,",,7",0,",,7",0,",,7",,,,,,,0,",,7",,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,5/8/16,,,,,,,0,",,7",0,",,7",0,",,7",,,,,,,0,",,7",,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,5/10/16,,,,,,,0.01,",,7",0,",,7",0,",,7",,,,,,,0,",,7",,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,5/11/16,,,,,,,0.32,",,7",0,",,7",0,",,7",,,,,,,0,",,7",,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,5/12/16,,,,,,,0.04,",,7",0,",,7",0,",,7",,,,,,,0,",,7",,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,5/13/16,,,,,,,0.14,",,7",0,",,7",0,",,7",,,,,,,0,",,7",1,",,7",1,",,7",,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,5/14/16,,,,,,,0.41,",,7",0,",,7",0,",,7",,,,,,,0,",,7",,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,5/17/16,,,,,,,0,",,7",0,",,7",0,",,7",,,,,,,0,",,7",,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,5/18/16,,,,,,,0,",,7",0,",,7",0,",,7",,,,,,,0,",,7",,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,5/27/16,,,,,,,0,",,7",,,,,,,,,,,,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,5/28/16,,,,,,,0.3,",,7",,,,,,,,,,,,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,5/29/16,,,,,,,0,",,7",,,,,,,,,,,,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,5/30/16,,,,,,,0,",,7",,,,,,,,,,,,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,5/31/16,,,,,,,0,",,7",,,,,,,,,,,,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,6/1/16,,,,,,,,,0,",,7",0,",,7",,,,,,,,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,6/2/16,,,,,,,0.11,",,7",0,",,7",0,",,7",,,,,,,,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,6/3/16,,,,,,,0,",,7",0,",,7",0,",,7",,,,,,,,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,6/4/16,,,,,,,0,",,7",0,",,7",0,",,7",,,,,,,,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,6/5/16,,,,,,,,,0,",,7",0,",,7",,,,,,,,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,6/6/16,,,,,,,0.44,",,7",0,",,7",0,",,7",,,,,,,,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,6/7/16,,,,,,,0,",,7",0,",,7",0,",,7",,,,,,,,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,6/8/16,,,,,,,0.01,",,7",0,",,7",0,",,7",,,,,,,,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,6/9/16,,,,,,,0,",,7",0,",,7",0,",,7",,,,,,,0,",,7",,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,6/10/16,,,,,,,0,",,7",0,",,7",0,",,7",,,,,,,0,",,7",,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,6/11/16,,,,,,,,,0,",,7",0,",,7",,,,,,,,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,6/12/16,,,,,,,,,0,",,7",0,",,7",,,,,,,,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,6/13/16,,,,,,,0,",,7",0,",,7",0,",,7",,,,,,,0,",,7",,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,6/14/16,,,,,,,0.7,",,7",0,",,7",0,",,7",,,,,,,0,",,7",,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,6/15/16,,,,,,,0.6,",,7",0,",,7",0,",,7",,,,,,,0,",,7",,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,6/16/16,,,,,,,0.47,",,7",0,",,7",0,",,7",,,,,,,0,",,7",1,",,7",1,",,7",,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,6/17/16,,,,,,,0,",,7",0,",,7",0,",,7",,,,,,,0,",,7",1,",,7",,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,6/18/16,,,,,,,0,",,7",0,",,7",0,",,7",,,,,,,0,",,7",,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,6/19/16,,,,,,,0,",,7",0,",,7",0,",,7",,,,,,,0,",,7",,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,6/20/16,,,,,,,0,",,7",0,",,7",0,",,7",,,,,,,0,",,7",,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,6/21/16,,,,,,,,,0,",,7",0,",,7",,,,,,,,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,6/22/16,,,,,,,,,0,",,7",0,",,7",,,,,,,,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,6/23/16,,,,,,,,,0,",,7",0,",,7",,,,,,,,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,6/24/16,,,,,,,,,0,",,7",0,",,7",,,,,,,,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,6/25/16,,,,,,,,,0,",,7",0,",,7",,,,,,,,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,6/26/16,,,,,,,,,0,",,7",0,",,7",,,,,,,,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,6/27/16,,,,,,,,,0,",,7",0,",,7",,,,,,,,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,6/28/16,,,,,,,,,0,",,7",0,",,7",,,,,,,,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,6/29/16,,,,,,,,,0,",,7",0,",,7",,,,,,,,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,6/30/16,,,,,,,0,",,7",0,",,7",0,",,7",,,,,,,,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,7/1/16,,,,,,,0.68,",,7",0,",,7",0,",,7",,,,,,,,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,7/2/16,,,,,,,0,",,7",0,",,7",0,",,7",,,,,,,,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,7/3/16,,,,,,,0,",,7",0,",,7",0,",,7",,,,,,,,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,7/4/16,,,,,,,0,",,7",0,",,7",0,",,7",,,,,,,,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,7/5/16,,,,,,,,,0,",,7",0,",,7",,,,,,,,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,7/6/16,,,,,,,0.13,",,7",0,",,7",0,",,7",,,,,,,,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,7/7/16,,,,,,,0.04,",,7",0,",,7",0,",,7",,,,,,,,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,7/8/16,,,,,,,0.7,",,7",0,",,7",0,",,7",,,,,,,,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,7/9/16,,,,,,,0,",,7",0,",,7",0,",,7",,,,,,,,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,7/10/16,,,,,,,0,",,7",0,",,7",0,",,7",,,,,,,,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,7/11/16,,,,,,,,,0,",,7",0,",,7",,,,,,,,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,7/12/16,,,,,,,0.58,",,7",0,",,7",0,",,7",,,,,,,,,,,1,",,7",,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,7/13/16,,,,,,,0,",,7",0,",,7",0,",,7",,,,,,,,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,7/14/16,,,,,,,0.05,",,7",0,",,7",0,",,7",,,,,,,0,",,7",,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,7/15/16,,,,,,,0,",,7",0,",,7",0,",,7",,,,,,,0,",,7",,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,7/16/16,,,,,,,,,0,",,7",0,",,7",,,,,,,,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,7/17/16,,,,,,,0,",,7",0,",,7",0,",,7",,,,,,,0,",,7",,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,7/18/16,,,,,,,0,",,7",0,",,7",0,",,7",,,,,,,0,",,7",,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,7/19/16,,,,,,,0,",,7",0,",,7",0,",,7",,,,,,,0,",,7",,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,7/20/16,,,,,,,0,",,7",0,",,7",0,",,7",,,,,,,0,",,7",,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,7/21/16,,,,,,,0,",,7",0,",,7",0,",,7",,,,,,,0,",,7",,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,7/22/16,,,,,,,0.12,",,7",0,",,7",0,",,7",,,,,,,0,",,7",,,1,",,7",,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,7/23/16,,,,,,,0,",,7",0,",,7",0,",,7",,,,,,,0,",,7",1,",,7",,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,7/24/16,,,,,,,0.29,",,7",0,",,7",0,",,7",,,,,,,,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,7/25/16,,,,,,,1.8,",,7",0,",,7",0,",,7",,,,,,,,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,7/26/16,,,,,,,,,0,",,7",0,",,7",,,,,,,,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,7/27/16,,,,,,,,,0,",,7",0,",,7",,,,,,,,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,7/28/16,,,,,,,,,0,",,7",0,",,7",,,,,,,,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,7/29/16,,,,,,,,,0,",,7",0,",,7",,,,,,,,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,7/30/16,,,,,,,,,0,",,7",0,",,7",,,,,,,,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,7/31/16,,,,,,,,,0,",,7",0,",,7",,,,,,,,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,8/1/16,,,,,,,,,0,",,7",0,",,7",,,,,,,,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,8/2/16,,,,,,,,,0,",,7",0,",,7",,,,,,,,,,,,,,,,,,,,
